id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,room_type
16014357,"Under roof studio in ""old"" Madrid II",56195761,Alfonso,Centro,Palacio,40,-3,65,2,72,14/07/2019,2.11,4,238,Entire home/apt
16015893,Home Palace,31402665,Kevin,Moncloa - Aravaca,Argüelles,40,-3,35,2,229,29/08/2019,6.82,1,6,Private room
16021966,MALASAÑA Apartment I (2BR 1BT),17499500,Iakai Homes,Centro,Universidad,40,-3,77,1,124,19/08/2019,3.67,34,196,Entire home/apt
16023495,Upscale & Bohemian 1BD - MALASAÑA,104222561,Tom & Jack,Centro,Universidad,40,-3,85,2,102,07/09/2019,2.98,1,135,Entire home/apt
16024004,Beautiful & Centric 3BD - FUENCARRAL,104227989,Josefa,Centro,Justicia,40,-3,140,2,90,11/08/2019,2.67,1,207,Entire home/apt
16024684,LUXURY APARTMENT next to GRAN VÍA/CALLAO -SAHMA IV,61370170,Ana-Stay At Home Madrid Apartment,Centro,Universidad,40,-3,124,2,51,09/08/2019,1.54,6,35,Entire home/apt
16025206,APARTAMENTO MATADERO- MADRID 6,69164206,Yadira,Arganzuela,Chopera,40,-3,75,2,20,01/01/2019,0.59,6,2,Entire home/apt
16025541,New reformed apartment. Everything new!!!!,82169126,Javi,Carabanchel,San Isidro,40,-3,85,20,19,31/08/2019,0.56,2,79,Entire home/apt
16027015,La Latina 2 Madrid Center Santa Ana,53295015,Yegucar 2000 Apartments Madrid,Centro,Embajadores,40,-3,89,2,62,06/09/2019,1.87,9,58,Entire home/apt
16035504,MIJOSTEL ART. HABITACIÓN VICTORIANA,101930506,Julia,Arganzuela,Delicias,40,-3,30,3,48,02/08/2019,1.4,8,343,Private room
16036000,Fantástico apartamento 3,103803343,Xingsheng,Puente de Vallecas,San Diego,40,-3,19,1,270,16/09/2019,7.95,4,167,Private room
16036174,Modern studio in Argüelles,22323527,Luke,Chamberí,Gaztambide,40,-3,50,1,244,03/09/2019,7.12,2,104,Entire home/apt
16038478,The Sol Apartment - VALLE NOSTRO,24439322,Béla,Centro,Sol,40,-3,87,1,109,08/09/2019,3.18,7,226,Entire home/apt
16038687,Bright and Modern Studio in Chueca,93397535,Hannah,Centro,Justicia,40,-3,67,3,7,31/12/2017,0.21,1,0,Entire home/apt
16038916,"Beautiful loft, filled with light and comfy bed.",28442060,Maria,San Blas - Canillejas,Salvador,40,-3,39,7,51,21/07/2019,1.49,1,92,Entire home/apt
16040928,Un perfecto refugio en el centro de Madrid,99526751,"Oscar, Vanessa, Javi & Bianca",Centro,Embajadores,40,-3,52,1,162,08/09/2019,4.77,1,131,Entire home/apt
16046389,Cozy and charming apartment in the heart of Madrid,97415348,Roberto,Chamberí,Almagro,40,-3,75,2,175,08/09/2019,5.16,1,126,Entire home/apt
16050778,Great LOFT 4 people with PARKING,27027308,Raul,Vicálvaro,Casco Histórico de Vicálvaro,40,-3,55,2,179,15/09/2019,5.61,1,78,Entire home/apt
16051714,Acogedora habitación para 1 persona,104512277,Rebeca,Ciudad Lineal,Pueblo Nuevo,40,-3,22,1,166,04/09/2019,4.87,2,347,Private room
16058604,Outstanding flat in downtown Madrid,2245134,Martin,Centro,Justicia,40,-3,60,3,8,23/07/2017,0.24,2,0,Entire home/apt
16058837,"Duplex, proximo Palacio Real",38352975,Charo,Centro,Palacio,40,-3,75,14,6,11/10/2018,0.17,14,49,Entire home/apt
16059695,"Room CENTER Atocha Renfe, new, Wifi and balcony",92472849,Sandra,Arganzuela,Palos de Moguer,40,-3,25,28,108,04/08/2019,3.17,5,2,Private room
16060077,Apartamento acogedor muy luminoso cerca de Atocha,22546005,Clara,Arganzuela,Palos de Moguer,40,-3,62,2,37,15/04/2018,1.18,1,0,Entire home/apt
16061370,Apartamento Sol II - VALLE NOSTRO,24439322,Béla,Centro,Sol,40,-3,89,1,166,11/09/2019,4.85,7,223,Entire home/apt
16061560,"Double room, Atocha brand new, Wifi and balcony",92472849,Sandra,Arganzuela,Palos de Moguer,40,-3,34,28,129,30/03/2019,3.77,5,1,Private room
16064297,Impresionante lujo en la mejor finca de Madrid,65778179,Jacquie,Centro,Justicia,40,-3,450,4,11,01/08/2019,0.33,1,264,Entire home/apt
16064559,Nuevo: Colonial Puerta del Sol.,29053317,Doris Y Ángeles,Centro,Sol,40,-3,119,2,93,10/09/2019,2.71,5,62,Entire home/apt
16066885,Precioso apartamento en el centro de Madrid,30552758,Ella,Arganzuela,Palos de Moguer,40,-3,70,2,126,13/09/2019,4.3,1,42,Entire home/apt
16067811,Charming garret in center !!,104672455,José Manuel,Centro,Justicia,40,-3,66,2,46,07/07/2019,1.39,1,41,Entire home/apt
16074375,Lavapiés flat in Madrid city centre,10818372,Carmen Y Adolfo,Centro,Embajadores,40,-3,84,2,230,14/09/2019,6.77,1,249,Entire home/apt
16075363,Cozy Room in City Center - Paloma,3606346,José,Centro,Embajadores,40,-3,60,2,2,02/07/2017,0.06,8,0,Private room
16075587,M (PRE4B) Moderno diseño Madrid centro Sol 1,100336740,Leticia,Centro,Sol,40,-3,71,1,1,15/05/2018,0.06,42,113,Entire home/apt
16075588,M (PRE4C) Apto. de diseño Puerta del Sol 2,100336740,Leticia,Centro,Sol,40,-3,120,1,2,03/07/2017,0.07,42,130,Entire home/apt
16075590,M (PRE2B) Moderno diseño Madrid centro Sol 5,100336740,Leticia,Centro,Sol,40,-3,78,1,3,14/05/2018,0.11,42,120,Entire home/apt
16075591,M (PRE2A) Apto. de diseño Puerta del Sol 4,100336740,Leticia,Centro,Sol,40,-3,120,1,3,13/05/2018,0.09,42,133,Entire home/apt
16075592,M (PRE5B) Apto. con terraza Puerta del Sol 3,100336740,Leticia,Centro,Sol,40,-3,120,1,1,11/12/2017,0.05,42,121,Entire home/apt
16075593,M (PRE2C) Apto. de diseño Puerta del Sol 6,100336740,Leticia,Centro,Sol,40,-3,120,1,2,13/05/2018,0.07,42,122,Entire home/apt
16075595,M (LM7) Downtown Madrid centro Cibeles,100336740,Leticia,Centro,Cortes,40,-3,155,1,1,01/05/2017,0.03,42,139,Entire home/apt
16075597,M (AMD5) Design Apartment Downtown Madrid Centro,100336740,Leticia,Centro,Cortes,40,-3,83,1,1,10/12/2017,0.05,42,145,Entire home/apt
16075598,M (SON1) Madrid Centro-Gran Vía Downtown,100336740,Leticia,Centro,Universidad,40,-3,155,1,6,27/05/2018,0.25,42,84,Entire home/apt
16075599,M (CAS28) Coqueto Duplex Reformado,100336740,Leticia,Tetuán,Bellas Vistas,40,-3,83,1,3,17/06/2018,0.18,42,127,Entire home/apt
16075604,M (EGU4) CUTE Apartment Downtown Madrid Centro,100336740,Leticia,Chamberí,Trafalgar,40,-3,83,1,7,15/07/2018,0.24,42,31,Entire home/apt
16075606,M (DF21) Ático en el Museo Reina Sofía - Atocha,100336740,Leticia,Centro,Embajadores,40,-3,83,1,0,01/01/2019,0,42,52,Entire home/apt
16075607,M (LDR28) Parque del Retiro-Puerta de Alcala,100336740,Leticia,Retiro,Ibiza,40,-3,155,1,1,28/04/2018,0.06,42,83,Entire home/apt
16075609,M (SAR28) Norte de Madrid Barrio del Pilar,100336740,Leticia,Fuencarral - El Pardo,Pilar,40,-3,60,1,1,26/11/2017,0.05,42,147,Entire home/apt
16075611,M (PIA3º) Espectacular Estudio Chueca,100336740,Leticia,Centro,Justicia,40,-3,83,1,1,24/05/2017,0.04,42,123,Entire home/apt
16075617,M (COR2) Puerta del Sol Downtown,100336740,Leticia,Centro,Sol,40,-3,71,1,0,01/01/2019,0,42,145,Entire home/apt
16075619,M (AVA24) Offer Luxury Apartment Madrid,100336740,Leticia,Salamanca,Guindalera,40,-3,155,1,3,28/06/2018,0.09,42,146,Entire home/apt
16075620,M (AXIII83) Chalet Jardín CENTRO MADRID 6PAX Offer,100336740,Leticia,Chamartín,Hispanoamérica,40,-3,60,1,4,29/07/2018,0.15,42,151,Entire home/apt
16075622,M (QUE8) Oferta Ap Madrid Pza Olavide,100336740,Leticia,Chamberí,Trafalgar,40,-3,83,1,4,10/07/2018,0.14,42,0,Entire home/apt
16075624,M (DP13) Céntrico estudio en Malasaña,100336740,Leticia,Centro,Universidad,40,-3,60,1,1,03/05/2018,0.06,42,136,Entire home/apt
16075627,M (POS26) Apartment in Plaza Mayor Madrid,100336740,Leticia,Centro,Sol,40,-3,83,1,2,22/05/2018,0.06,42,127,Entire home/apt
16076388,Great and quiet apartment as central as it gets!,4323717,Ruud & Hanneke,Centro,Universidad,40,-3,75,2,0,01/01/2019,0,1,0,Entire home/apt
16083501,"Room Atocha Renfe, new, with Wifi and balcony",92472849,Sandra,Arganzuela,Palos de Moguer,40,-3,20,15,68,21/03/2019,1.99,5,1,Private room
16083758,Perfect Location! Modern apartment!,104821476,David,Salamanca,Lista,40,-3,64,2,47,10/08/2019,1.39,1,71,Entire home/apt
16085390,Large room with balconies and wifi. Brand new,92472849,Sandra,Arganzuela,Palos de Moguer,40,-3,40,28,121,29/03/2019,3.53,5,17,Private room
16089849,DUPLEX LA BOLSA - PUERTA DEL SOL,1732442,Anouk,Centro,Sol,40,-3,80,2,25,01/09/2019,0.83,9,328,Entire home/apt
16090670,Design flat 3BD 2BTH Reina Sofía for families,94914522,Jorge,Centro,Embajadores,40,-3,180,3,33,04/08/2019,1,2,29,Entire home/apt
16091165,"Double bed room, large balcony, new Atocha",92472849,Sandra,Arganzuela,Palos de Moguer,40,-3,30,28,145,24/03/2019,4.25,5,0,Private room
16092627,Spacious place in the center of Madrid (Atocha),75212526,Diego,Arganzuela,Palos de Moguer,40,-3,75,3,55,24/07/2019,1.66,1,64,Entire home/apt
16093076,Cozy room in the center of Madrid (Sol),104894903,Alex,Centro,Sol,40,-3,23,1,5,01/06/2017,0.15,1,0,Private room
16093397,"Great apartment in the centre, Malasaña/Chueca I",104897414,Oscar,Centro,Universidad,40,-3,70,3,22,28/06/2017,0.65,2,0,Entire home/apt
16094640,Wonderful 1 bedroom apartment M.Esquinza,32046323,Juan,Chamberí,Almagro,40,-3,155,30,0,01/01/2019,0,83,5,Entire home/apt
16099396,Lovely loft SuperCentral,36108886,Laura,Centro,Universidad,40,-3,69,2,84,09/09/2019,2.49,1,102,Entire home/apt
16105036,Amplio Apartamento de 1 dormitorio en Chamberí,96795800,Madrid Rental Flats,Chamberí,Almagro,40,-3,109,20,1,29/10/2018,0.09,18,0,Entire home/apt
16109081,Château in Madrid's historical district.,33049567,José,Centro,Embajadores,40,-3,79,7,18,23/11/2018,0.58,7,74,Entire home/apt
16109272,Beautiful in downtown!,3252197,Mariela,Centro,Embajadores,40,-3,90,2,90,14/08/2019,2.64,2,0,Entire home/apt
16110483,Design Loft in Chueca,1102977,Germán,Centro,Justicia,40,-3,88,3,59,28/08/2019,1.86,1,320,Entire home/apt
16112690,Espacio tranquilo y accesible 1,103803343,Xingsheng,Puente de Vallecas,San Diego,40,-3,18,1,205,18/09/2019,6.07,4,103,Private room
16118269,Habitación cerca del aeropuerto y bien comunicada.,105107149,Marcelo,San Blas - Canillejas,Simancas,40,-3,29,3,18,11/09/2019,0.98,1,77,Private room
16120196,Habitación en zona Retiro,104237072,Tony,Retiro,Ibiza,40,-3,70,1,5,09/06/2019,0.23,1,77,Private room
16123199,Lovely and modern loft 2min from Sol,38371262,Fran Y Sofi,Centro,Palacio,40,-3,180,2,7,14/07/2019,1.52,1,44,Entire home/apt
16124081,"Charming City-Studio at Embajadores, Madrid",105109450,Grace,Centro,Embajadores,40,-3,80,4,1,04/01/2017,0.03,1,347,Entire home/apt
16134982,Gran Via perfect location - 1 BR Madrid,8028369,RentaElite,Centro,Sol,40,-3,74,4,75,13/09/2019,2.2,1,257,Entire home/apt
16138649,Habitación Femdom,105293445,Alicia,Fuencarral - El Pardo,Pilar,40,-3,40,1,2,25/06/2017,0.07,2,0,Private room
16139221,Habitación en Alquiler,105248721,Oscar,Ciudad Lineal,Concepción,40,-3,25,1,2,01/02/2017,0.06,1,169,Private room
16139533,HOMELY SECRET CENTERED. UNIQUE LOCATION. FREE WiFi,4326117,Raul,Centro,Sol,40,-3,120,3,16,09/07/2019,0.49,5,23,Entire home/apt
16139575,Two Rooms in Semi-Detached House in Madrid,105301845,Miguel,Fuencarral - El Pardo,Mirasierra,40,-3,129,1,0,01/01/2019,0,1,0,Entire home/apt
16140167,"Nice, cozy double bedroom in Manuel Becerra",76896853,Jonathan,Salamanca,Fuente del Berro,40,-3,25,4,4,12/06/2018,0.12,1,107,Private room
16140561,Charming Chamberí - Cozy Attic in the Center,2203799,Lisa,Chamberí,Trafalgar,40,-3,65,2,51,13/09/2019,1.58,1,4,Entire home/apt
16144069,1.- Studio Private ÓPERA/SOL. With Balcony,105344430,Jorge,Centro,Sol,40,-3,50,2,214,04/09/2019,6.39,4,181,Entire home/apt
16144108,SMART HOUSES CHUECA 21 WIFI & AA,28831681,Victoria & Paloma,Centro,Justicia,40,-3,55,3,96,03/09/2019,2.83,11,145,Entire home/apt
16144253,2.- Estudio Privado ÓPERA/SOL. Con Balcón,105344430,Jorge,Centro,Sol,40,-3,50,2,189,04/09/2019,5.64,4,205,Entire home/apt
16144315,3.- Estudio Privado ÓPERA/SOL. Con Balcón,105344430,Jorge,Centro,Sol,40,-3,50,2,187,28/08/2019,5.54,4,208,Entire home/apt
16144353,4.- Estudio Privado ÓPERA/SOL. Con Balcón,105344430,Jorge,Centro,Sol,40,-3,59,2,176,02/09/2019,5.31,4,177,Entire home/apt
16146031,Cozy and quiet apartment in the heart of madrid.,6957721,Juan Cristobal,Centro,Sol,40,-3,58,3,161,12/09/2019,4.73,1,128,Entire home/apt
16146747,Apartamento recién reformado !! TODO NUEVO !!!!,82169126,Javi,Carabanchel,San Isidro,40,-3,84,20,16,31/08/2019,0.47,2,74,Entire home/apt
16146904,Beautiful apartment in downtown Madrid (Lavapies),20426538,David,Centro,Embajadores,40,-3,55,5,89,10/09/2019,2.62,1,74,Entire home/apt
16151376,"Domótica - Tecnología - Multimedia, te esperamos!!",37016632,Jose,San Blas - Canillejas,Simancas,40,-3,40,1,23,27/07/2019,0.78,1,315,Private room
16151975,Magic penthouse & terrace on Opera Square AC-WIFI,105415029,Raquel,Centro,Palacio,40,-3,150,3,13,09/12/2018,0.39,1,0,Entire home/apt
16152185,Fantástico y espacioso apartamento en el centro.,105412806,Maria,Centro,Justicia,40,-3,80,2,190,07/09/2019,5.6,1,1,Entire home/apt
16152839,Espacio tranquilo y accesible 4,103803343,Xingsheng,Puente de Vallecas,San Diego,40,-3,19,1,200,14/09/2019,5.99,4,202,Private room
16153065,"Habitación céntrica y acogedora, con cama grande",9205789,Alfonso,Centro,Palacio,40,-3,40,2,50,09/09/2019,1.48,4,41,Private room
16154079,UNBEATABLE AMAZING LOCATION!BEST PRICE EVER. (Bar),34217435,Luis,Centro,Justicia,40,-3,85,1,183,16/09/2019,5.43,19,294,Entire home/apt
16166838,Dormitorio con cama matrimonial y baño privado,8154819,Andrea,Puente de Vallecas,Numancia,40,-3,25,1,23,24/08/2017,0.74,1,322,Private room
16168583,Apartamento 1 dormitorio con Terraza en Chamberí,96795800,Madrid Rental Flats,Chamberí,Almagro,40,-3,105,7,0,01/01/2019,0,18,0,Entire home/apt
16171987,Private Room in the heart of Barrio Salamanca,92009319,Rebecca,Salamanca,Recoletos,40,-3,77,2,0,01/01/2019,0,1,0,Private room
16174382,Impecable habitación doble en el centro de Madrid,2245134,Martin,Centro,Justicia,40,-3,40,2,1,15/06/2017,0.04,2,0,Private room
16183152,Precioso piso 3 habitaciones en Manuel Becerra,10540527,Bruno,Salamanca,Guindalera,40,-3,80,1,6,19/02/2017,0.18,1,76,Entire home/apt
16183675,New! Cozy apartment in the center with garage,50648232,Lina,Centro,Embajadores,40,-3,65,2,152,09/09/2019,4.5,8,125,Entire home/apt
16183918,Roomspace Las Tablas,31772865,Iuliana,Fuencarral - El Pardo,Valverde,40,-3,121,3,8,27/06/2019,0.26,6,299,Entire home/apt
16184158,Roomspace Las Tablas - 1 Dormitorio,31772865,Iuliana,Fuencarral - El Pardo,Valverde,40,-3,99,3,8,02/06/2019,0.26,6,319,Entire home/apt
16185242,Buen ambiente y comodidad,13633294,Natalia,Latina,Aluche,40,-3,28,3,12,06/03/2019,0.39,1,124,Private room
16188253,"centro, la latina De 2 a 4 personas",105709657,Juan Jesus,Centro,Embajadores,40,-3,45,3,81,16/09/2019,2.45,1,65,Entire home/apt
16188281,"Santa Ana Nice, 65 sq.m, 5-6 people",105708985,Rafael,Centro,Cortes,40,-3,94,2,200,26/08/2019,5.89,27,294,Entire home/apt
16189028,Habitación doble Madrid/Double room Madrid Centre,14724612,Fiona,Centro,Universidad,40,-3,110,1,7,08/10/2017,0.24,1,362,Private room
16190655,Apartamento con encanto zona Retiro,82089576,Marina & Cris,Retiro,Pacífico,40,-3,80,2,107,19/08/2019,3.17,1,121,Entire home/apt
16197894,Habitación Privada para 1 persona - area tranquila,3420532,Christian,San Blas - Canillejas,Simancas,40,-3,19,1,63,21/10/2018,1.91,1,0,Private room
16198494,BARBIERI apt. 5 - CHUECA / GRAN VIA,7649063,Pisosxdias,Centro,Justicia,40,-3,56,2,9,15/07/2019,0.6,6,17,Entire home/apt
16198827,habitacion doble con vestidor y baño con jacuzzi,2563986,Elena,Chamartín,Hispanoamérica,40,-3,40,3,0,01/01/2019,0,4,261,Shared room
16199300,Tania Home - Atocha,105797031,Tania,Centro,Embajadores,40,-3,60,3,76,24/08/2019,2.27,2,44,Entire home/apt
16200690,Magnifico Ático de 1 dormitorio,96795800,Madrid Rental Flats,Chamberí,Almagro,40,-3,123,4,2,20/07/2018,0.09,18,5,Entire home/apt
16203444,Habitacion ideal para no echar de menos tu casa(2),105833157,Jose,Carabanchel,Puerta Bonita,40,-3,18,1,72,15/09/2019,2.63,2,117,Private room
16204424,Quiet apartment next to Plaza Mayor,5911902,Sarah,Centro,Embajadores,40,-3,121,2,25,26/11/2017,0.74,1,0,Entire home/apt
16204437,Habitacion ideal para no echar de menos tu casa(3),105833157,Jose,Carabanchel,Vista Alegre,40,-3,18,1,49,04/09/2019,2.62,2,158,Private room
16204754,Tranquilo apartamento en Atocha,105847696,Alicia,Arganzuela,Atocha,40,-3,66,20,5,03/07/2019,0.19,1,175,Entire home/apt
16204772,HABITACIÓN PARA 1 NOCHE EN MADRID,97664409,Yulian,Carabanchel,Comillas,40,-3,25,1,0,01/01/2019,0,1,0,Private room
16205735,Best located apartment in Madrid,26211927,Justin,Centro,Palacio,40,-3,85,4,88,13/09/2019,2.6,1,37,Entire home/apt
16211119,Habitación y buen ambiente en centro de Madrid,105910407,Luis,Moncloa - Aravaca,Argüelles,40,-3,40,2,35,10/03/2019,1.04,1,0,Private room
16213533,Modern and Cozy Studio in Malasaña,7944419,Johanna,Centro,Universidad,40,-3,70,3,109,15/09/2019,3.37,2,178,Entire home/apt
16213864,Low Cost Penthouse with Best Views,8321213,Paula,Centro,Cortes,40,-3,65,1,279,11/09/2019,8.21,13,133,Entire home/apt
16216763,Zona La Latina BIKES & WIFI,30557404,Nuria,Centro,Palacio,40,-3,65,2,86,16/08/2019,2.55,1,339,Entire home/apt
16217850,CHAMBERÍ: SÓTANO + DISEÑO EN CORRALA PROTEGIDA,1819849,S28,Chamberí,Gaztambide,40,-3,68,2,81,15/09/2019,2.4,2,106,Entire home/apt
16224141,cosy apatament in  Malasaña,106013121,Juan,Centro,Universidad,40,-3,55,2,8,13/03/2017,0.24,1,0,Entire home/apt
16224754,⭐️ GORGEOUS Single Bedroom + 1 bed Aravaca Pozuelo,104141426,Anyi & Christian,Moncloa - Aravaca,Aravaca,40,-3,35,1,43,13/09/2019,1.32,5,245,Private room
16224779,⭐️ GORGEOUS Double Bedroom in Aravaca - Pozuelo⭐️,104141426,Anyi & Christian,Moncloa - Aravaca,Aravaca,40,-3,45,1,50,08/09/2019,1.56,5,240,Private room
16226623,PRADO MUSEUM/ART DISTRICT **Elegant Apartment**,28786243,Emilio,Centro,Cortes,40,-3,106,1,115,18/08/2019,3.4,58,85,Entire home/apt
16234096,Apartment for 4 persons in the city centre,3797913,Rocio,Centro,Embajadores,40,-3,130,30,6,18/09/2017,0.18,6,351,Entire home/apt
16234394,Apartamento de lujo. Urb. Señorial en Montecarmelo,71459759,Luis Y Sara,Fuencarral - El Pardo,Mirasierra,40,-3,69,2,15,11/08/2018,0.45,1,0,Entire home/apt
16236943,Oasis en pleno centro,2508886,Elstead,Centro,Universidad,40,-3,80,3,130,14/09/2019,3.92,1,324,Entire home/apt
16240876,Habitación Individual Barrio del Retiro ,59623600,Virginia,Retiro,Ibiza,40,-3,27,2,5,16/09/2019,0.18,2,269,Private room
16243242,House in Madrid Rio.,19513059,Federico De La,Latina,Puerta del Angel,40,-3,80,2,31,06/07/2019,1.01,1,260,Entire home/apt
16248091,Atocha City Center,54310958,Be Mate,Centro,Embajadores,40,-3,141,2,31,01/01/2019,0.95,49,0,Entire home/apt
16248184,Wiatr Madrid Centro 4-2,6282893,Patricia,Centro,Sol,40,-3,153,1,17,29/05/2018,0.53,19,311,Entire home/apt
16248615,Cosy apartment in the center of Madrid,9224338,Zuzana,Arganzuela,Imperial,40,-3,50,1,1,10/12/2016,0.03,1,0,Entire home/apt
16248774,Deluxe apartment with parking Madrid city center,25779103,David & Sergio,Salamanca,Guindalera,40,-3,89,2,109,12/09/2019,3.55,1,56,Hotel room
16249105,MODERN LOFT IN THE CENTRE. MALASAÑA,105697368,Luis Y Marina,Centro,Universidad,40,-3,120,3,70,15/09/2019,2.09,1,103,Entire home/apt
16251548,SOL / GRAN VÍA **Cute Low Cost Studio**,28786243,Emilio,Centro,Sol,40,-3,67,1,157,23/08/2019,4.64,58,92,Entire home/apt
16254270,piso moderno y luminoso de 3 habitaciones,40294587,Iván,Puente de Vallecas,Palomeras Bajas,40,-3,45,120,0,01/01/2019,0,3,277,Entire home/apt
16254598,privet room in malasana,71271556,Tal,Centro,Universidad,40,-3,21,8,0,01/01/2019,0,1,0,Private room
16254614,Apartamento a 15' del centro en bus. Reformado!,32198976,Raquel,Latina,Puerta del Angel,40,-3,55,3,68,10/09/2019,2.01,3,70,Entire home/apt
16255539,"Apartment with nice view,convenient transportation",34590170,Deliang,Fuencarral - El Pardo,Valverde,40,-3,45,2,4,05/09/2018,0.16,1,0,Entire home/apt
16257041,Apartamento 02,51828290,Ramon,Usera,Moscardó,40,-3,49,5,13,25/06/2019,0.48,14,132,Hotel room
16257091,Bonito dormitorio + estudio bien comunicado,45522310,Pepa,Moncloa - Aravaca,Aravaca,40,-3,40,2,42,14/09/2019,1.28,1,152,Private room
16257550,Centric and brand new apartment in Lavapies,41604848,Marta Dalmau,Centro,Embajadores,40,-3,80,3,85,18/09/2019,2.56,1,16,Entire home/apt
16261002,Vintage de Lujo en Barrio Salamanca,7592820,Marta,Salamanca,Lista,40,-3,165,1,4,30/06/2018,0.14,1,85,Entire home/apt
16264717,Apartamento muy céntrico Wifi,16010816,Mar,Centro,Embajadores,40,-3,40,3,1,11/12/2016,0.03,1,0,Entire home/apt
16265296,"Cozy room, the best area of Madrid",106366241,Andi,Centro,Justicia,40,-3,40,1,118,12/07/2019,3.92,2,78,Private room
16267406,HABITACIÓN PRIVADA CON BALCON,17147011,Juan Carlos,Latina,Puerta del Angel,40,-3,20,2,42,04/08/2019,1.42,1,20,Private room
16270115,"""Loft 4-4, Loft 4-Love"", downtown gardened house.",33049567,José,Centro,Palacio,40,-3,150,6,38,04/07/2019,1.16,7,107,Entire home/apt
16279601,Templo De Debod Elegant Apartment,2425848,Jose Manuel,Moncloa - Aravaca,Casa de Campo,40,-3,250,2,17,13/07/2019,0.55,4,148,Entire home/apt
16283180,Habitación para 1 persona / Cozy single bedroom.,67894201,Andy & Jorge,Ciudad Lineal,Quintana,40,-3,20,1,241,02/09/2019,7.14,1,2,Private room
16286152,"Espacio, luz y silencio en Madrid",106532211,Fernando,Chamartín,Prosperidad,40,-3,70,2,44,27/07/2019,1.36,1,95,Entire home/apt
16286535,Colorful Renovated Apartment in Plaza Mayor,79020953,Isa & Amanda,Centro,Sol,40,-3,175,1,191,11/09/2019,5.66,6,255,Entire home/apt
16287152,Habitación en plena gran vía! ❤,106538356,Sacha,Centro,Justicia,40,-3,30,2,60,05/09/2019,1.82,1,1,Private room
16287474,MATADERO -MADRID 5,69164206,Yadira,Arganzuela,Chopera,40,-3,65,2,50,10/08/2019,1.52,6,294,Entire home/apt
16287504,CONFORTABLE HABITACIÓN PARA UNA O DOS PERSONAS,60115303,Miguel,Carabanchel,Comillas,40,-3,17,365,51,01/10/2017,1.52,1,244,Private room
16291069,"PLAZA MAYOR Luxury 80 sq.m 2 bedroom, 6-7 people",105708985,Rafael,Centro,Embajadores,40,-3,115,2,201,29/08/2019,5.95,27,303,Entire home/apt
16298905,Great Apt in Gran Vía best zone of Madrid,17454576,Alejandro,Centro,Cortes,40,-3,100,55,13,17/02/2019,0.39,5,365,Entire home/apt
16300009,ESTUDIO 35MTRS MODERNO EN SOLMADRID,7525520,Angel,Centro,Embajadores,40,-3,48,4,0,01/01/2019,0,1,0,Entire home/apt
16305644,"Habitación individual Argüelles, bien comunicado",106691772,Adrián,Chamberí,Gaztambide,40,-3,14,1,5,01/01/2017,0.15,1,0,Private room
16309751,"Cozy apartment, best location!",45390647,Oana,Centro,Justicia,40,-3,56,4,21,31/08/2019,0.64,1,14,Entire home/apt
16309813,Tu casa en Gran Vía. 2habs. WIFI. Ascensor. AA,106722925,Valerio,Centro,Universidad,40,-3,150,2,168,03/09/2019,5.35,1,292,Entire home/apt
16310565,JE2 Habitacion privada con 2 cama + WIFI,61040597,Johanna,Latina,Puerta del Angel,40,-3,20,1,81,10/07/2019,2.44,7,69,Private room
16313004,APARTAMENTO DELUXE A 15 MIN DEL CENTRO DE MADRID,106746021,My People,Carabanchel,San Isidro,40,-3,60,1,24,22/08/2019,0.72,2,257,Entire home/apt
16320103,Bright and cosy studio-loft,96436426,Malasana Central Suites,Centro,Universidad,40,-3,85,3,0,01/01/2019,0,15,291,Entire home/apt
16320249,1848´s Building. Modern Apartment. Lift. WIFI. AC,3664479,Francesca,Centro,Embajadores,40,-3,70,2,69,17/10/2018,2.04,1,194,Entire home/apt
16320318,Studio apartment in the heart of Malasaña,96436426,Malasana Central Suites,Centro,Universidad,40,-3,85,3,0,01/01/2019,0,15,315,Entire home/apt
16320453,One bedroom apartment in Malasaña,96436426,Malasana Central Suites,Centro,Universidad,40,-3,93,30,0,01/01/2019,0,15,319,Entire home/apt
16320582,Large and cosy one bedroom apartment,96436426,Malasana Central Suites,Centro,Universidad,40,-3,98,3,0,01/01/2019,0,15,323,Entire home/apt
16328863,Alaia Holidays Safari,106745942,Alaia,Centro,Sol,40,-3,119,1,6,19/06/2019,0.3,6,139,Entire home/apt
16332853,"BALCONY HEAVEN, GREAT FLAT, AREA, CENTER MADRID!",6271519,Luz,Centro,Universidad,40,-3,100,15,9,30/09/2018,0.3,4,284,Entire home/apt
16334390,HERMOSA HABITACIÓN CON BAÑO PRIVADO CENTRO GARAJE,31867744,Nestor,Ciudad Lineal,Quintana,40,-3,34,1,8,25/06/2017,0.24,1,353,Private room
16335316,VdL2- Vive de Lujo en Bernabéu - Costa Rica,57011514,Nacho,Chamartín,Nueva España,40,-3,144,3,72,07/09/2019,2.19,3,263,Entire home/apt
16342266,Walk of the Arts in Madrid up for 6 with WiFi & AC,3233170,Ernesto,Arganzuela,Palos de Moguer,40,-3,100,3,132,13/09/2019,3.98,13,59,Entire home/apt
16342824,The Palacio Apartment II - VALLE NOSTRO,24439322,Béla,Centro,Sol,40,-3,65,1,129,07/09/2019,3.89,7,240,Entire home/apt
