price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,room_type
25,2,107,1.5,1,63,Private room
45,2,107,6.56,1,233,Private room
69,2,52,0.71,1,238,Entire home/apt
55,3,172,2.32,2,101,Entire home/apt
75,5,150,2.02,1,54,Entire home/apt
85,2,356,4.8,1,196,Entire home/apt
65,2,500,6.73,2,71,Entire home/apt
68,2,1,0.45,1,76,Entire home/apt
60,2,236,3.15,1,136,Entire home/apt
41,4,18,0.25,2,201,Private room
110,2,27,0.47,1,17,Entire home/apt
60,1,0,0,1,0,Private room
79,3,204,2.79,2,307,Entire home/apt
55,1,15,0.28,9,123,Entire home/apt
65,3,89,1.23,1,300,Entire home/apt
75,3,39,0.54,11,207,Entire home/apt
120,5,71,0.98,1,118,Entire home/apt
90,3,28,0.38,11,249,Entire home/apt
37,1,21,1.83,3,323,Private room
69,2,29,0.44,1,318,Entire home/apt
30,1,1,0.01,4,227,Private room
85,3,286,3.9,7,48,Entire home/apt
30,2,2,0.04,1,0,Private room
250,3,20,0.67,3,260,Entire home/apt
60,2,0,0,1,0,Entire home/apt
59,4,158,2.13,1,334,Entire home/apt
270,3,31,0.62,3,251,Entire home/apt
55,3,246,3.41,3,115,Entire home/apt
160,7,23,0.33,1,279,Entire home/apt
60,3,17,0.61,1,6,Entire home/apt
13,30,20,0.28,2,293,Private room
130,2,18,0.37,24,192,Entire home/apt
1000,2,7,0.11,24,141,Entire home/apt
82,2,189,2.69,10,322,Entire home/apt
35,2,38,0.65,3,352,Private room
150,3,15,0.21,2,30,Entire home/apt
49,1,480,6.65,2,49,Entire home/apt
35,1,40,0.66,1,353,Private room
48,3,113,1.59,2,53,Entire home/apt
36,1,311,4.24,1,274,Entire home/apt
40,5,18,0.45,1,357,Private room
35,2,37,0.53,1,357,Private room
91,5,69,0.96,1,307,Entire home/apt
22,5,24,0.42,3,96,Private room
80,2,43,0.82,1,340,Entire home/apt
110,90,9,0.13,2,334,Entire home/apt
25,3,28,0.38,2,357,Private room
25,5,27,0.38,1,291,Private room
100,1,16,0.3,2,300,Entire home/apt
43,25,3,0.05,1,0,Entire home/apt
70,5,0,0,1,261,Entire home/apt
65,3,66,1.27,1,11,Entire home/apt
80,1,22,0.31,1,147,Entire home/apt
135,4,70,0.97,1,263,Entire home/apt
45,1,323,4.43,9,61,Entire home/apt
400,3,55,0.79,1,0,Private room
80,7,31,0.48,2,217,Entire home/apt
30,2,122,1.75,1,240,Private room
50,3,440,6.07,2,211,Entire home/apt
90,3,126,1.81,1,305,Entire home/apt
121,90,2,0.04,4,358,Entire home/apt
60,5,27,0.39,1,211,Entire home/apt
64,7,7,0.1,8,79,Entire home/apt
90,1,56,0.77,1,352,Entire home/apt
70,3,50,0.74,11,111,Entire home/apt
90,3,58,0.84,11,208,Entire home/apt
100,3,33,1.77,5,136,Entire home/apt
110,2,58,0.79,6,325,Entire home/apt
48,1,170,2.33,25,244,Private room
80,3,6,0.08,1,0,Entire home/apt
120,2,38,0.56,6,330,Entire home/apt
45,10,88,1.21,2,283,Entire home/apt
48,1,191,2.62,25,243,Private room
70,4,21,0.29,5,298,Entire home/apt
55,4,88,1.21,1,266,Entire home/apt
80,3,94,3.13,1,1,Entire home/apt
23,15,33,0.74,1,309,Private room
73,2,222,3.06,8,142,Entire home/apt
45,1,54,0.75,1,314,Private room
90,3,119,1.69,3,349,Entire home/apt
110,3,157,2.23,3,336,Entire home/apt
55,2,183,2.73,1,272,Entire home/apt
20,7,6,0.11,2,173,Private room
36,3,60,0.84,1,282,Private room
20,1,66,3.99,2,115,Private room
56,3,38,1,1,329,Entire home/apt
33,1,75,1.08,3,354,Private room
62,1,307,4.21,23,136,Entire home/apt
85,1,238,3.37,2,90,Entire home/apt
95,3,0,0,4,201,Entire home/apt
80,3,190,2.63,2,97,Entire home/apt
67,1,209,2.93,62,335,Entire home/apt
89,2,32,0.48,6,333,Entire home/apt
70,3,84,1.18,2,339,Private room
69,2,246,3.44,3,53,Entire home/apt
70,2,299,4.15,1,279,Entire home/apt
85,2,183,4.04,1,294,Entire home/apt
68,4,49,0.71,5,0,Entire home/apt
30,7,2,0.04,2,109,Private room
315,3,102,1.44,1,206,Entire home/apt
42,1,159,2.2,25,361,Private room
72,2,154,2.2,6,92,Entire home/apt
79,2,334,4.8,4,228,Entire home/apt
110,3,61,1.11,5,129,Entire home/apt
85,3,153,2.17,1,59,Entire home/apt
71,2,232,3.2,2,150,Entire home/apt
70,3,249,3.45,8,287,Entire home/apt
45,3,131,1.83,1,312,Entire home/apt
50,3,138,2.09,1,53,Entire home/apt
30,3,7,0.13,1,294,Private room
66,2,381,5.49,1,92,Entire home/apt
81,2,401,5.54,11,319,Entire home/apt
59,2,93,1.79,1,56,Entire home/apt
89,5,57,0.95,2,0,Entire home/apt
67,90,27,0.39,1,273,Entire home/apt
185,3,5,0.08,12,93,Entire home/apt
185,3,0,0,12,100,Entire home/apt
185,3,0,0,12,102,Entire home/apt
55,2,223,4.41,4,325,Entire home/apt
52,15,53,0.8,1,88,Entire home/apt
75,6,6,0.11,1,230,Entire home/apt
55,3,206,2.94,1,205,Entire home/apt
70,5,2,0.04,1,0,Entire home/apt
120,2,51,0.94,2,40,Entire home/apt
75,4,172,2.41,1,215,Entire home/apt
20,60,16,0.26,2,271,Private room
72,2,315,4.38,6,305,Entire home/apt
82,2,200,2.82,4,279,Entire home/apt
42,1,150,2.09,25,356,Private room
55,1,23,0.43,9,124,Entire home/apt
25,2,7,0.1,1,352,Private room
80,2,0,0,1,0,Entire home/apt
90,5,9,0.15,30,323,Hotel room
55,3,27,0.41,5,92,Entire home/apt
120,1,264,3.68,62,326,Entire home/apt
50,2,5,1.36,1,0,Entire home/apt
49,1,184,2.57,1,261,Entire home/apt
85,90,134,1.91,2,229,Entire home/apt
90,3,87,2.38,1,180,Entire home/apt
135,1,234,3.27,62,333,Entire home/apt
45,3,55,1.52,1,259,Entire home/apt
80,5,14,0.21,1,266,Entire home/apt
20,15,4,0.24,1,1,Private room
56,4,22,0.31,1,287,Entire home/apt
39,1,27,0.6,1,153,Private room
31,6,24,0.4,1,226,Private room
139,3,170,2.54,3,55,Hotel room
35,1,72,1.07,4,270,Private room
76,3,50,0.7,1,261,Entire home/apt
130,3,1,0.04,12,109,Entire home/apt
100,3,9,0.13,3,260,Private room
185,3,1,0.03,12,323,Entire home/apt
185,3,0,0,12,138,Entire home/apt
194,3,1,0.02,12,315,Entire home/apt
194,3,2,0.03,12,305,Entire home/apt
100,4,58,0.82,1,261,Entire home/apt
38,1,150,2.11,25,321,Private room
58,2,405,5.76,14,282,Entire home/apt
85,2,82,1.28,1,180,Entire home/apt
25,6,79,1.16,1,307,Private room
55,4,25,0.37,5,220,Entire home/apt
18,1,107,2.43,4,342,Private room
47,30,62,0.88,1,234,Entire home/apt
68,2,46,0.66,1,261,Entire home/apt
68,1,0,0,1,365,Private room
204,1,63,0.98,1,335,Entire home/apt
60,30,12,0.23,4,230,Entire home/apt
44,2,265,3.76,2,45,Private room
38,1,310,4.75,4,304,Private room
42,1,242,3.44,4,316,Private room
69,4,18,0.3,1,0,Entire home/apt
66,4,143,2.03,1,225,Entire home/apt
40,2,210,3.44,1,61,Private room
105,3,349,4.96,2,278,Entire home/apt
19,4,34,0.52,11,230,Private room
26,2,9,0.15,4,261,Private room
42,1,209,2.97,4,300,Private room
39,1,259,3.68,4,321,Private room
45,6,172,2.83,1,281,Private room
75,4,55,0.79,2,3,Entire home/apt
75,2,141,2.03,9,333,Entire home/apt
85,2,80,1.15,1,147,Entire home/apt
40,1,589,8.45,2,189,Entire home/apt
110,2,374,5.34,20,318,Entire home/apt
76,1,269,3.82,62,317,Entire home/apt
49,2,293,4.23,2,29,Entire home/apt
63,28,8,0.12,5,284,Entire home/apt
21,1,164,3.39,1,69,Private room
75,1,5,0.07,1,116,Entire home/apt
85,3,12,0.2,5,0,Entire home/apt
75,3,8,0.86,1,326,Entire home/apt
80,7,2,0.03,1,350,Entire home/apt
68,6,14,0.23,1,353,Entire home/apt
65,5,87,1.36,1,285,Entire home/apt
59,3,252,3.62,1,246,Entire home/apt
75,12,52,0.77,2,65,Entire home/apt
85,3,5,0.17,11,265,Entire home/apt
90,2,84,2.71,2,210,Entire home/apt
85,4,1,0.02,11,264,Entire home/apt
50,2,56,0.81,7,261,Private room
68,3,86,1.26,8,341,Entire home/apt
481,2,53,0.8,10,109,Entire home/apt
35,5,253,3.71,1,280,Private room
80,7,0,0,1,48,Entire home/apt
34,2,4,0.11,3,319,Private room
65,3,208,3.01,1,130,Entire home/apt
59,3,159,2.35,9,48,Private room
59,2,274,3.99,9,38,Entire home/apt
55,3,242,3.54,9,30,Entire home/apt
95,3,9,0.14,11,282,Entire home/apt
59,2,94,1.35,8,330,Entire home/apt
55,2,126,1.81,8,337,Entire home/apt
99,2,8,0.12,8,339,Entire home/apt
95,2,3,0.06,11,249,Entire home/apt
57,2,123,2.04,6,61,Entire home/apt
199,2,203,2.95,4,271,Entire home/apt
375,2,51,0.77,4,8,Entire home/apt
61,28,8,0.12,5,202,Entire home/apt
65,1,239,3.44,9,145,Entire home/apt
61,2,190,2.73,6,218,Entire home/apt
23,5,27,0.39,1,58,Private room
33,1,32,0.49,3,353,Private room
73,1,159,2.38,62,269,Entire home/apt
125,1,35,0.51,10,0,Entire home/apt
90,1,38,0.56,2,261,Entire home/apt
20,1,86,1.33,6,360,Shared room
28,2,24,0.37,2,79,Private room
22,1,45,0.72,6,364,Shared room
22,1,60,0.93,6,365,Shared room
21,1,37,0.58,6,356,Shared room
28,2,82,1.24,2,329,Private room
200,2,52,0.82,1,124,Entire home/apt
110,2,14,0.21,24,198,Entire home/apt
50,1,308,4.62,4,275,Entire home/apt
60,2,136,2.57,1,143,Entire home/apt
65,3,112,1.64,2,230,Entire home/apt
100,6,24,0.38,1,0,Entire home/apt
135,4,205,3.02,8,262,Hotel room
45,1,0,0,10,79,Private room
70,3,323,4.79,1,309,Entire home/apt
31,12,40,0.6,1,291,Entire home/apt
45,1,105,2.16,1,361,Private room
30,1,23,0.93,1,319,Private room
40,1,275,4.09,4,3,Private room
49,6,156,2.34,1,334,Entire home/apt
80,3,87,1.27,5,170,Entire home/apt
120,4,68,1.13,2,309,Entire home/apt
35,1,125,2.58,3,125,Private room
79,1,22,0.32,1,312,Entire home/apt
65,2,251,3.69,2,311,Entire home/apt
95,4,69,1.02,5,56,Entire home/apt
67,1,78,1.15,10,0,Entire home/apt
70,3,23,0.49,4,297,Entire home/apt
65,1,188,2.76,7,75,Entire home/apt
69,4,174,2.7,2,316,Entire home/apt
49,2,92,1.35,1,170,Entire home/apt
75,12,47,0.71,2,71,Entire home/apt
75,2,65,0.99,1,271,Entire home/apt
40,2,264,3.91,6,321,Private room
137,2,57,0.86,3,195,Entire home/apt
58,3,53,0.83,1,2,Entire home/apt
78,3,274,4.05,14,145,Entire home/apt
140,2,258,3.92,9,267,Entire home/apt
60,2,12,0.2,1,2,Entire home/apt
29,2,20,0.33,1,160,Private room
200,3,0,0,1,0,Entire home/apt
82,2,242,3.58,1,330,Entire home/apt
70,1,483,7.97,4,324,Entire home/apt
120,14,16,0.25,6,257,Entire home/apt
120,14,16,0.25,6,272,Entire home/apt
300,4,44,0.66,6,0,Entire home/apt
25,28,14,0.23,5,343,Private room
50,2,236,3.52,1,237,Entire home/apt
55,2,98,1.45,1,0,Entire home/apt
120,3,69,2.66,1,65,Entire home/apt
94,2,13,0.23,10,295,Entire home/apt
100,3,67,1.57,1,287,Entire home/apt
70,2,66,0.98,6,106,Entire home/apt
27,3,85,1.29,4,328,Private room
75,2,331,4.9,20,327,Entire home/apt
62,4,19,0.35,5,265,Entire home/apt
85,2,332,4.97,3,72,Entire home/apt
85,3,36,0.55,9,331,Entire home/apt
85,2,462,6.83,11,306,Entire home/apt
65,1,354,5.32,62,319,Entire home/apt
75,1,44,1.23,1,5,Entire home/apt
78,1,212,3.17,3,299,Entire home/apt
64,5,133,1.99,1,240,Entire home/apt
30,2,132,2,1,261,Private room
85,3,176,2.68,2,143,Entire home/apt
175,1,1,0.07,1,106,Entire home/apt
110,2,99,1.5,1,292,Entire home/apt
84,7,0,0,1,261,Entire home/apt
100,2,44,0.67,1,0,Entire home/apt
45,2,243,3.85,2,229,Private room
90,4,4,0.8,2,330,Entire home/apt
90,4,83,1.26,2,322,Entire home/apt
58,2,135,2.03,1,0,Entire home/apt
34,1,198,3.14,6,314,Private room
49,2,273,4.14,1,271,Entire home/apt
90,30,13,0.2,13,71,Entire home/apt
400,3,0,0,2,365,Entire home/apt
50,1,0,0,1,0,Private room
125,2,38,0.58,4,263,Entire home/apt
200,1,6,0.35,3,364,Private room
100,2,7,0.1,1,311,Entire home/apt
70,3,71,1.08,1,126,Entire home/apt
110,5,13,0.21,2,344,Entire home/apt
80,1,126,1.96,6,227,Entire home/apt
100,3,33,0.54,1,347,Entire home/apt
50,5,125,1.91,1,81,Entire home/apt
61,1,229,3.45,23,128,Entire home/apt
24,3,210,3.19,1,319,Private room
80,30,38,0.58,1,272,Entire home/apt
100,1,46,0.69,3,333,Private room
70,2,150,2.28,1,341,Entire home/apt
109,2,288,4.55,5,281,Entire home/apt
109,2,301,4.66,5,317,Entire home/apt
30,2,292,4.51,2,0,Entire home/apt
65,2,1,0.05,1,242,Private room
46,1,41,0.62,1,263,Entire home/apt
60,1,2,0.05,1,0,Entire home/apt
65,5,42,0.65,1,125,Entire home/apt
40,2,214,3.3,6,317,Private room
75,2,83,1.27,3,345,Entire home/apt
60,2,218,3.31,2,285,Entire home/apt
67,2,260,4.32,2,101,Entire home/apt
21,20,20,0.31,1,186,Private room
165,3,22,0.36,26,294,Entire home/apt
85,2,11,0.18,1,170,Entire home/apt
69,4,170,2.58,2,310,Entire home/apt
67,1,221,3.36,62,320,Entire home/apt
47,2,324,4.91,1,106,Entire home/apt
77,3,12,0.18,56,324,Entire home/apt
85,2,271,4.11,2,303,Entire home/apt
40,1,103,1.73,6,355,Private room
60,70,109,1.65,4,268,Entire home/apt
58,30,9,0.4,1,94,Entire home/apt
542,5,1,0.28,1,365,Entire home/apt
89,2,9,0.17,24,170,Entire home/apt
110,4,13,0.23,56,327,Entire home/apt
59,14,11,0.17,2,165,Entire home/apt
85,2,16,0.33,3,341,Entire home/apt
85,2,23,0.44,3,352,Entire home/apt
80,2,197,3,2,316,Entire home/apt
33,1,133,2.08,3,354,Private room
45,2,97,1.6,1,142,Entire home/apt
44,2,265,4.04,1,0,Private room
72,1,195,2.97,23,0,Entire home/apt
31,10,101,1.88,2,47,Private room
33,2,136,2.08,3,262,Private room
99,2,45,0.68,26,316,Entire home/apt
30,2,20,0.33,1,152,Private room
120,14,14,0.22,6,122,Entire home/apt
120,2,90,1.4,5,328,Entire home/apt
75,4,141,2.16,2,35,Entire home/apt
80,2,41,0.62,2,349,Private room
51,2,212,6.52,1,147,Entire home/apt
70,2,16,1.63,1,60,Private room
39,1,389,5.96,13,307,Private room
70,2,191,2.91,2,142,Entire home/apt
26,3,154,2.46,2,64,Private room
49,2,348,5.43,2,296,Entire home/apt
52,2,32,0.51,2,290,Private room
69,3,34,0.52,8,339,Entire home/apt
40,1,193,2.97,1,2,Private room
50,2,2,0.03,1,365,Private room
99,2,20,0.31,26,155,Entire home/apt
90,3,127,1.95,1,16,Entire home/apt
95,7,22,0.34,1,261,Entire home/apt
160,3,43,0.68,2,146,Entire home/apt
65,3,166,2.54,1,63,Entire home/apt
90,3,327,5,6,48,Entire home/apt
68,2,52,0.79,1,23,Entire home/apt
65,30,7,0.11,5,135,Entire home/apt
39,2,283,4.63,5,42,Private room
48,2,228,3.62,5,118,Entire home/apt
89,1,299,5.97,5,216,Entire home/apt
50,2,70,1.7,1,334,Entire home/apt
35,1,10,0.21,6,207,Private room
106,4,10,0.18,11,297,Entire home/apt
135,2,1,0.05,11,258,Entire home/apt
59,30,51,1.86,5,168,Entire home/apt
85,3,85,1.31,9,303,Entire home/apt
94,2,4,0.07,10,347,Entire home/apt
90,2,9,0.14,1,0,Entire home/apt
75,2,437,6.81,2,183,Entire home/apt
25,90,16,0.25,3,358,Private room
75,2,478,7.45,2,220,Entire home/apt
120,14,16,0.25,6,321,Entire home/apt
300,4,53,0.83,6,0,Entire home/apt
38,3,64,1.01,5,65,Private room
169,1,4,0.1,18,364,Private room
99,5,14,0.23,1,16,Entire home/apt
75,1,140,2.2,3,304,Entire home/apt
51,40,44,0.68,1,229,Entire home/apt
22,10,4,0.11,1,0,Entire home/apt
25,1,10,0.15,1,17,Private room
75,5,47,0.73,1,221,Entire home/apt
20,1,29,0.46,6,364,Shared room
85,3,3,0.05,11,264,Entire home/apt
79,3,2,0.05,11,255,Entire home/apt
54,1,254,3.91,2,0,Entire home/apt
70,4,12,0.19,1,0,Entire home/apt
108,2,12,0.2,10,343,Entire home/apt
94,2,9,0.15,10,326,Entire home/apt
35,4,53,0.86,1,0,Private room
80,7,27,0.42,1,76,Entire home/apt
65,1,76,2.57,1,350,Private room
51,3,344,5.31,2,24,Entire home/apt
130,1,98,1.62,6,217,Entire home/apt
90,2,5,0.08,6,236,Entire home/apt
80,2,1,0.02,6,236,Entire home/apt
70,2,1,0.04,6,236,Entire home/apt
160,1,43,0.67,6,216,Entire home/apt
300,1,200,3.12,6,213,Hotel room
95,4,6,0.1,11,260,Entire home/apt
60,1,5,0.1,1,0,Entire home/apt
57,3,70,1.91,1,345,Private room
120,3,147,2.31,3,331,Entire home/apt
72,2,480,7.41,1,204,Entire home/apt
30,1,80,1.23,4,270,Private room
80,4,47,0.75,1,76,Entire home/apt
35,1,63,0.98,4,270,Private room
98,3,254,3.92,2,151,Entire home/apt
27,7,0,0,1,0,Entire home/apt
52,2,230,3.55,2,296,Entire home/apt
70,2,188,2.97,1,320,Entire home/apt
89,1,77,1.27,1,98,Entire home/apt
88,5,2,0.03,2,1,Entire home/apt
65,7,77,1.22,1,10,Entire home/apt
260,5,27,0.43,17,0,Entire home/apt
42,1,424,8.09,3,134,Private room
30,3,185,3.07,1,342,Private room
37,1,433,6.77,3,121,Private room
89,3,110,1.71,1,326,Entire home/apt
65,1,185,2.88,7,78,Entire home/apt
75,3,58,1.04,21,339,Entire home/apt
79,2,264,4.12,3,143,Entire home/apt
69,90,65,1.06,4,0,Entire home/apt
48,1,153,2.38,1,15,Entire home/apt
66,1,250,3.91,62,336,Entire home/apt
90,9,14,0.23,56,316,Entire home/apt
69,1,35,0.55,10,0,Entire home/apt
66,2,54,1.03,1,304,Entire home/apt
95,3,104,1.63,9,285,Entire home/apt
45,3,3,0.06,1,364,Private room
70,3,22,0.34,1,135,Entire home/apt
52,30,2,0.14,1,0,Entire home/apt
80,1,6,0.1,1,0,Entire home/apt
150,7,0,0,1,0,Entire home/apt
80,1,135,2.14,2,64,Entire home/apt
50,15,1,0.02,1,0,Private room
49,2,67,1.06,2,0,Entire home/apt
80,2,268,4.2,20,313,Entire home/apt
60,3,195,3.06,5,141,Entire home/apt
30,2,39,0.61,2,0,Entire home/apt
45,2,54,1.1,2,113,Entire home/apt
25,1,147,2.31,3,48,Private room
104,2,19,0.33,26,332,Entire home/apt
95,3,73,1.15,9,274,Entire home/apt
83,1,318,5.02,1,95,Entire home/apt
70,1,24,0.45,21,340,Entire home/apt
16,4,2,0.88,3,0,Private room
160,3,51,0.8,1,36,Entire home/apt
44,3,113,1.86,1,182,Entire home/apt
148,1,239,3.87,62,320,Entire home/apt
48,7,19,0.31,3,234,Entire home/apt
50,7,12,0.32,3,241,Entire home/apt
68,1,272,4.49,62,325,Entire home/apt
135,3,5,0.09,5,91,Entire home/apt
28,2,40,0.63,1,205,Private room
58,3,331,5.43,1,45,Entire home/apt
99,2,240,3.83,2,233,Entire home/apt
13,1,24,0.64,1,262,Private room
52,2,11,0.18,1,0,Private room
140,3,69,1.14,2,294,Entire home/apt
80,4,6,0.32,8,299,Entire home/apt
48,1,5,0.08,3,319,Private room
26,1,49,0.77,3,365,Private room
110,2,152,2.49,1,308,Entire home/apt
70,4,93,1.51,2,51,Entire home/apt
51,2,180,2.85,2,10,Private room
21,1,3,0.13,1,0,Private room
84,2,17,0.55,1,0,Entire home/apt
20,2,315,4.94,1,316,Private room
39,1,56,1.02,1,0,Private room
18,2,11,0.2,2,0,Shared room
40,2,2,0.04,1,0,Private room
30,3,13,0.2,1,0,Private room
35,2,63,1.03,3,261,Private room
28,2,64,1.18,3,294,Private room
80,2,15,0.29,1,0,Entire home/apt
30,2,45,0.84,1,0,Private room
94,2,5,0.09,10,41,Entire home/apt
30,1,422,6.67,5,105,Entire home/apt
50,14,8,0.22,1,0,Entire home/apt
45,1,394,6.43,1,293,Entire home/apt
80,3,173,2.76,1,272,Entire home/apt
68,2,56,0.91,2,170,Entire home/apt
100,2,7,2.16,1,2,Entire home/apt
70,1,505,7.93,2,127,Entire home/apt
49,4,141,2.24,3,16,Entire home/apt
74,1,107,3.54,1,135,Entire home/apt
90,2,2,0.33,1,300,Entire home/apt
75,2,5,0.46,1,357,Private room
45,2,67,1.11,1,259,Private room
140,2,62,1.44,1,341,Entire home/apt
88,2,43,0.7,8,340,Entire home/apt
170,2,45,0.71,1,332,Entire home/apt
90,1,6,0.15,1,0,Entire home/apt
55,2,114,2.01,2,157,Entire home/apt
58,3,261,4.26,3,111,Entire home/apt
69,2,42,0.66,1,172,Entire home/apt
115,3,164,2.64,5,288,Entire home/apt
61,3,270,4.31,3,288,Entire home/apt
75,2,15,0.56,1,47,Entire home/apt
13,5,8,0.16,3,0,Private room
50,10,1,0.31,3,365,Private room
40,1,0,0,1,0,Private room
58,3,179,2.83,9,244,Entire home/apt
53,1,261,4.12,23,149,Entire home/apt
36,1,261,4.21,5,1,Entire home/apt
60,3,4,0.08,4,30,Entire home/apt
75,2,195,3.21,1,93,Entire home/apt
40,5,6,0.16,1,0,Entire home/apt
20,2,36,0.57,1,292,Private room
48,1,0,0,1,359,Private room
16,7,11,0.27,1,0,Private room
42,1,58,0.94,2,47,Private room
145,1,0,0,24,125,Entire home/apt
26,1,52,1.04,2,99,Private room
69,2,101,1.63,3,248,Entire home/apt
30,2,7,0.11,3,0,Private room
28,30,27,0.43,3,0,Private room
45,3,135,2.14,1,0,Private room
60,2,147,2.38,1,19,Entire home/apt
35,2,26,0.43,1,56,Private room
95,2,154,2.49,1,294,Entire home/apt
79,2,405,6.63,1,273,Entire home/apt
39,1,1,0.08,1,322,Private room
20,1,0,0,1,0,Private room
23,20,0,0,1,0,Private room
55,2,46,0.73,4,151,Entire home/apt
70,3,21,0.35,21,337,Entire home/apt
70,30,43,0.71,1,351,Entire home/apt
109,2,262,4.25,5,284,Entire home/apt
25,1,250,4.47,7,315,Private room
62,5,29,0.54,1,21,Entire home/apt
70,3,270,4.41,5,139,Entire home/apt
28,1,20,0.37,1,152,Private room
45,1,3,0.05,10,0,Private room
46,3,3,0.15,1,324,Private room
185,1,1,0.02,1,0,Entire home/apt
125,2,44,0.77,1,321,Entire home/apt
20,2,6,0.15,2,0,Private room
70,4,66,1.06,1,255,Entire home/apt
25,1,0,0,1,0,Private room
35,1,33,0.64,2,261,Private room
65,2,20,0.33,1,80,Entire home/apt
60,17,0,0,1,0,Entire home/apt
153,1,110,1.8,19,302,Entire home/apt
79,2,39,0.64,1,0,Entire home/apt
45,1,0,0,10,79,Private room
38,1,47,0.82,25,316,Private room
159,1,67,1.11,19,326,Entire home/apt
225,5,1,0.02,1,365,Entire home/apt
20,1,0,0,4,78,Private room
60,1,0,0,10,79,Private room
45,1,0,0,10,79,Private room
45,1,0,0,10,80,Private room
45,1,2,0.04,10,79,Private room
30,2,25,0.46,1,261,Private room
29,2,223,3.64,6,303,Entire home/apt
118,7,25,0.49,2,0,Entire home/apt
300,2,22,0.35,5,0,Entire home/apt
70,1,0,0,1,0,Private room
20,1,0,0,1,0,Private room
160,1,47,0.79,4,210,Entire home/apt
35,2,219,6.31,2,65,Private room
79,1,269,4.38,4,288,Entire home/apt
135,2,66,1.08,2,116,Entire home/apt
105,2,46,0.77,2,181,Entire home/apt
20,1,218,3.56,2,317,Private room
100,1,339,5.45,2,331,Entire home/apt
30,6,18,0.38,3,262,Private room
55,2,236,3.83,20,294,Entire home/apt
38,1,86,1.92,25,352,Private room
70,5,75,1.21,1,155,Entire home/apt
62,2,422,6.81,3,122,Entire home/apt
45,10,24,0.56,1,59,Entire home/apt
37,1,112,1.87,3,21,Private room
94,2,6,0.1,10,312,Entire home/apt
94,2,11,0.18,10,337,Entire home/apt
56,1,305,4.97,34,279,Entire home/apt
125,2,32,0.52,9,0,Entire home/apt
130,3,146,2.4,13,97,Entire home/apt
45,1,0,0,10,80,Private room
45,1,2,0.07,10,0,Private room
45,1,0,0,10,79,Private room
60,27,105,1.71,4,319,Entire home/apt
60,2,113,2.67,1,126,Entire home/apt
38,2,3,0.06,1,0,Private room
55,2,31,0.5,4,327,Entire home/apt
95,1,3,0.06,1,0,Entire home/apt
90,7,0,0,2,28,Entire home/apt
67,90,14,0.23,3,183,Entire home/apt
75,7,15,0.25,4,41,Entire home/apt
85,2,3,0.06,1,0,Entire home/apt
28,2,59,0.97,1,0,Private room
38,3,207,3.4,1,256,Private room
22,1,23,0.37,6,364,Shared room
20,1,5,0.08,1,0,Private room
25,1,1,0.02,1,0,Private room
68,90,19,0.32,1,365,Entire home/apt
26,2,46,0.79,1,74,Private room
58,3,120,1.98,1,287,Entire home/apt
70,62,11,0.22,8,295,Entire home/apt
60,5,2,0.1,4,30,Entire home/apt
70,1,14,0.23,1,0,Entire home/apt
